REF_DATE,GEO,DGUID,Field of study,Program type,Credential type,Institution type,Registration status,Status of student in Canada,Gender,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2016/2017,"Douglas College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445451787,235.1.1.1.1.2.2.1,6390,,,,0
2017/2018,"Douglas College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445451787,235.1.1.1.1.2.2.1,6411,,,,0
2018/2019,"Douglas College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445451787,235.1.1.1.1.2.2.1,6321,,,,0
2019/2020,"Douglas College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445451787,235.1.1.1.1.2.2.1,6267,,,,0
2020/2021,"Douglas College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445451787,235.1.1.1.1.2.2.1,6270,,,,0
2021/2022,"Douglas College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445451787,235.1.1.1.1.2.2.1,6078,,,,0
2011/2012,"Selkirk College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445489354,236.1.1.1.1.2.2.1,1230,,,,0
2012/2013,"Selkirk College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445489354,236.1.1.1.1.2.2.1,915,,,,0
2013/2014,"Selkirk College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445489354,236.1.1.1.1.2.2.1,960,,,,0
2014/2015,"Selkirk College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445489354,236.1.1.1.1.2.2.1,954,,,,0
2015/2016,"Selkirk College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445489354,236.1.1.1.1.2.2.1,999,,,,0
2016/2017,"Selkirk College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445489354,236.1.1.1.1.2.2.1,1014,,,,0
2017/2018,"Selkirk College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445489354,236.1.1.1.1.2.2.1,963,,,,0
2018/2019,"Selkirk College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445489354,236.1.1.1.1.2.2.1,852,,,,0
2019/2020,"Selkirk College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445489354,236.1.1.1.1.2.2.1,867,,,,0
2020/2021,"Selkirk College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445489354,236.1.1.1.1.2.2.1,807,,,,0
2021/2022,"Selkirk College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445489354,236.1.1.1.1.2.2.1,795,,,,0
2011/2012,"Vancouver Community College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445512109,237.1.1.1.1.2.2.1,1536,,,,0
2012/2013,"Vancouver Community College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445512109,237.1.1.1.1.2.2.1,1452,,,,0
2013/2014,"Vancouver Community College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445512109,237.1.1.1.1.2.2.1,1290,,,,0
2014/2015,"Vancouver Community College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445512109,237.1.1.1.1.2.2.1,1035,,,,0
2015/2016,"Vancouver Community College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445512109,237.1.1.1.1.2.2.1,1056,,,,0
2016/2017,"Vancouver Community College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445512109,237.1.1.1.1.2.2.1,1080,,,,0
2017/2018,"Vancouver Community College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445512109,237.1.1.1.1.2.2.1,966,,,,0
2018/2019,"Vancouver Community College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445512109,237.1.1.1.1.2.2.1,957,,,,0
2019/2020,"Vancouver Community College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445512109,237.1.1.1.1.2.2.1,981,,,,0
2020/2021,"Vancouver Community College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445512109,237.1.1.1.1.2.2.1,891,,,,0
2021/2022,"Vancouver Community College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445512109,237.1.1.1.1.2.2.1,1002,,,,0
2011/2012,"Northern Lights College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445536540,238.1.1.1.1.2.2.1,411,,,,0
2012/2013,"Northern Lights College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445536540,238.1.1.1.1.2.2.1,369,,,,0
2013/2014,"Northern Lights College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445536540,238.1.1.1.1.2.2.1,321,,,,0
2014/2015,"Northern Lights College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445536540,238.1.1.1.1.2.2.1,300,,,,0
2015/2016,"Northern Lights College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445536540,238.1.1.1.1.2.2.1,369,,,,0
2016/2017,"Northern Lights College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445536540,238.1.1.1.1.2.2.1,390,,,,0
2017/2018,"Northern Lights College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445536540,238.1.1.1.1.2.2.1,423,,,,0
2018/2019,"Northern Lights College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445536540,238.1.1.1.1.2.2.1,405,,,,0
2019/2020,"Northern Lights College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445536540,238.1.1.1.1.2.2.1,444,,,,0
2020/2021,"Northern Lights College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445536540,238.1.1.1.1.2.2.1,351,,,,0
2021/2022,"Northern Lights College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445536540,238.1.1.1.1.2.2.1,360,,,,0
2011/2012,"Camosun College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445551115,239.1.1.1.1.2.2.1,5541,,,,0
2012/2013,"Camosun College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445551115,239.1.1.1.1.2.2.1,5805,,,,0
2013/2014,"Camosun College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445551115,239.1.1.1.1.2.2.1,5736,,,,0
2014/2015,"Camosun College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445551115,239.1.1.1.1.2.2.1,5406,,,,0
2015/2016,"Camosun College, British Columbia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1445551115,239.1.1.1.1.2.2.1,5382,,,,0
