"REF_DATE","GEO","DGUID","Field of study","Program type","Credential type","Institution type","Registration status","Status of student in Canada","Gender","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019/2020","Cégep de Maisonneuve, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610889007","68.1.1.1.1.2.2.1","5919","","","","0"
"2020/2021","Cégep de Maisonneuve, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610889007","68.1.1.1.1.2.2.1","6234","","","","0"
"2021/2022","Cégep de Maisonneuve, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610889007","68.1.1.1.1.2.2.1","6384","","","","0"
"2022/2023","Cégep de Maisonneuve, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610889007","68.1.1.1.1.2.2.1","6513","","","","0"
"2023/2024","Cégep de Maisonneuve, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610889007","68.1.1.1.1.2.2.1","6447","","","","0"
"2009/2010","Cégep de Maisonneuve, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610889010","68.1.1.1.1.2.3.1","27","","","","0"
"2010/2011","Cégep de Maisonneuve, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610889010","68.1.1.1.1.2.3.1","21","","","","0"
"2011/2012","Cégep de Maisonneuve, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610889010","68.1.1.1.1.2.3.1","30","","","","0"
"2012/2013","Cégep de Maisonneuve, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610889010","68.1.1.1.1.2.3.1","48","","","","0"
"2013/2014","Cégep de Maisonneuve, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610889010","68.1.1.1.1.2.3.1","78","","","","0"
"2014/2015","Cégep de Maisonneuve, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610889010","68.1.1.1.1.2.3.1","84","","","","0"
"2015/2016","Cégep de Maisonneuve, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610889010","68.1.1.1.1.2.3.1","66","","","","0"
"2016/2017","Cégep de Maisonneuve, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610889010","68.1.1.1.1.2.3.1","63","","","","0"
"2017/2018","Cégep de Maisonneuve, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610889010","68.1.1.1.1.2.3.1","81","","","","0"
"2018/2019","Cégep de Maisonneuve, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610889010","68.1.1.1.1.2.3.1","96","","","","0"
"2019/2020","Cégep de Maisonneuve, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610889010","68.1.1.1.1.2.3.1","105","","","","0"
"2020/2021","Cégep de Maisonneuve, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610889010","68.1.1.1.1.2.3.1","108","","","","0"
"2021/2022","Cégep de Maisonneuve, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610889010","68.1.1.1.1.2.3.1","129","","","","0"
"2022/2023","Cégep de Maisonneuve, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610889010","68.1.1.1.1.2.3.1","114","","","","0"
"2023/2024","Cégep de Maisonneuve, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1610889010","68.1.1.1.1.2.3.1","192","","","","0"
"2009/2010","Cégep de Matane, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1610898760","69.1.1.1.1.2.1.1","816","","","","0"
"2010/2011","Cégep de Matane, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1610898760","69.1.1.1.1.2.1.1","627","","","","0"
"2011/2012","Cégep de Matane, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1610898760","69.1.1.1.1.2.1.1","732","","","","0"
"2012/2013","Cégep de Matane, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1610898760","69.1.1.1.1.2.1.1","672","","","","0"
"2013/2014","Cégep de Matane, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1610898760","69.1.1.1.1.2.1.1","828","","","","0"
"2014/2015","Cégep de Matane, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1610898760","69.1.1.1.1.2.1.1","828","","","","0"
"2015/2016","Cégep de Matane, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1610898760","69.1.1.1.1.2.1.1","810","","","","0"
"2016/2017","Cégep de Matane, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1610898760","69.1.1.1.1.2.1.1","816","","","","0"
"2017/2018","Cégep de Matane, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1610898760","69.1.1.1.1.2.1.1","849","","","","0"
"2018/2019","Cégep de Matane, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1610898760","69.1.1.1.1.2.1.1","849","","","","0"
"2019/2020","Cégep de Matane, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1610898760","69.1.1.1.1.2.1.1","846","","","","0"
"2020/2021","Cégep de Matane, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1610898760","69.1.1.1.1.2.1.1","762","","","","0"
"2021/2022","Cégep de Matane, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1610898760","69.1.1.1.1.2.1.1","789","","","","0"
"2022/2023","Cégep de Matane, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1610898760","69.1.1.1.1.2.1.1","780","","","","0"
"2023/2024","Cégep de Matane, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1610898760","69.1.1.1.1.2.1.1","762","","","","0"
"2009/2010","Cégep de Matane, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1610898763","69.1.1.1.1.2.2.1","717","","","","0"
