"REF_DATE","GEO","DGUID","Field of study","Program type","Credential type","Institution type","Registration status","Status of student in Canada","Gender","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020/2021","Nova Scotia","2021A000212","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609000625","9.1.1.1.1.2.2.1","35520","","","","0"
"2021/2022","Nova Scotia","2021A000212","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609000625","9.1.1.1.1.2.2.1","38121","","","","0"
"2022/2023","Nova Scotia","2021A000212","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609000625","9.1.1.1.1.2.2.1","38049","","","","0"
"2009/2010","Acadia University, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609158561","10.1.1.1.1.2.2.1","2667","","","","0"
"2010/2011","Acadia University, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609158561","10.1.1.1.1.2.2.1","2727","","","","0"
"2011/2012","Acadia University, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609158561","10.1.1.1.1.2.2.1","2976","","","","0"
"2012/2013","Acadia University, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609158561","10.1.1.1.1.2.2.1","3135","","","","0"
"2013/2014","Acadia University, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609158561","10.1.1.1.1.2.2.1","3288","","","","0"
"2014/2015","Acadia University, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609158561","10.1.1.1.1.2.2.1","3240","","","","0"
"2015/2016","Acadia University, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609158561","10.1.1.1.1.2.2.1","3030","","","","0"
"2016/2017","Acadia University, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609158561","10.1.1.1.1.2.2.1","3123","","","","0"
"2017/2018","Acadia University, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609158561","10.1.1.1.1.2.2.1","3135","","","","0"
"2018/2019","Acadia University, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609158561","10.1.1.1.1.2.2.1","3042","","","","0"
"2019/2020","Acadia University, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609158561","10.1.1.1.1.2.2.1","3039","","","","0"
"2020/2021","Acadia University, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609158561","10.1.1.1.1.2.2.1","2991","","","","0"
"2021/2022","Acadia University, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609158561","10.1.1.1.1.2.2.1","3123","","","","0"
"2022/2023","Acadia University, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609158561","10.1.1.1.1.2.2.1","3171","","","","0"
"2009/2010","Atlantic School of Theology, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609182382","11.1.1.1.1.2.2.1","45","","","","0"
"2010/2011","Atlantic School of Theology, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609182382","11.1.1.1.1.2.2.1","63","","","","0"
"2011/2012","Atlantic School of Theology, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609182382","11.1.1.1.1.2.2.1","57","","","","0"
"2012/2013","Atlantic School of Theology, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609182382","11.1.1.1.1.2.2.1","54","","","","0"
"2013/2014","Atlantic School of Theology, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609182382","11.1.1.1.1.2.2.1","54","","","","0"
"2014/2015","Atlantic School of Theology, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609182382","11.1.1.1.1.2.2.1","45","","","","0"
"2015/2016","Atlantic School of Theology, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609182382","11.1.1.1.1.2.2.1","45","","","","0"
"2016/2017","Atlantic School of Theology, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609182382","11.1.1.1.1.2.2.1","39","","","","0"
"2017/2018","Atlantic School of Theology, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609182382","11.1.1.1.1.2.2.1","36","","","","0"
"2018/2019","Atlantic School of Theology, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609182382","11.1.1.1.1.2.2.1","36","","","","0"
"2019/2020","Atlantic School of Theology, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609182382","11.1.1.1.1.2.2.1","30","","","","0"
"2020/2021","Atlantic School of Theology, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609182382","11.1.1.1.1.2.2.1","36","","","","0"
"2021/2022","Atlantic School of Theology, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609182382","11.1.1.1.1.2.2.1","33","","","","0"
"2022/2023","Atlantic School of Theology, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609182382","11.1.1.1.1.2.2.1","18","","","","0"
"2009/2010","Cape Breton University, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609184641","12.1.1.1.1.2.2.1","2043","","","","0"
"2010/2011","Cape Breton University, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609184641","12.1.1.1.1.2.2.1","1983","","","","0"
"2011/2012","Cape Breton University, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609184641","12.1.1.1.1.2.2.1","1899","","","","0"
"2012/2013","Cape Breton University, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609184641","12.1.1.1.1.2.2.1","1887","","","","0"
"2013/2014","Cape Breton University, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609184641","12.1.1.1.1.2.2.1","1773","","","","0"
"2014/2015","Cape Breton University, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609184641","12.1.1.1.1.2.2.1","1695","","","","0"
"2015/2016","Cape Breton University, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609184641","12.1.1.1.1.2.2.1","1770","","","","0"
"2016/2017","Cape Breton University, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609184641","12.1.1.1.1.2.2.1","1722","","","","0"
"2017/2018","Cape Breton University, Nova Scotia","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1609184641","12.1.1.1.1.2.2.1","1641","","","","0"
